,Date_Time,No,Latitude,Longitude,Altitude,Speed,Heartrate,Cadence,Power
0,2020-08-06 12:07:16,1,-21.736932,166.181635,13.0,11.1,142,96.0,486.0
1,2020-08-06 12:07:17,2,-21.736836,166.181581,13.0,11.09,145,96.0,486.0
2,2020-08-06 12:07:18,3,-21.736744,166.181538,13.0,10.89,147,92.0,270.0
3,2020-08-06 12:07:19,4,-21.736665,166.181474,13.0,10.71,148,91.0,295.0
4,2020-08-06 12:07:20,5,-21.736622,166.181388,13.0,10.58,149,89.0,329.0
5,2020-08-06 12:07:21,6,-21.736632999999998,166.181291,13.0,10.45,151,89.0,329.0
6,2020-08-06 12:07:22,7,-21.736660999999998,166.181206,13.0,10.47,152,99.0,457.0
7,2020-08-06 12:07:23,8,-21.736698,166.181098,13.0,10.51,152,98.0,482.0
8,2020-08-06 12:07:24,9,-21.736735,166.181002,13.0,10.67,153,95.0,465.0
9,2020-08-06 12:07:25,10,-21.736771,166.180916,13.0,10.88,153,95.0,465.0
10,2020-08-06 12:07:26,11,-21.736807000000002,166.180809,13.0,11.11,154,88.0,506.0
11,2020-08-06 12:07:27,12,-21.736846,166.180712,13.0,11.32,154,87.0,498.0
12,2020-08-06 12:07:28,13,-21.736883,166.180605,13.0,11.5,155,86.0,496.0
13,2020-08-06 12:07:29,14,-21.73692,166.180497,13.0,11.66,156,86.0,496.0
14,2020-08-06 12:07:30,15,-21.73696,166.18039,13.0,11.78,156,84.0,457.0
15,2020-08-06 12:07:31,16,-21.736998999999997,166.180304,13.0,11.91,157,83.0,479.0
16,2020-08-06 12:07:32,17,-21.737038000000002,166.180176,13.0,12.01,158,81.0,457.0
17,2020-08-06 12:07:33,18,-21.737078,166.180068,13.0,12.09,158,81.0,457.0
18,2020-08-06 12:07:34,19,-21.737118,166.17996100000002,13.0,12.17,159,81.0,440.0
19,2020-08-06 12:07:35,20,-21.737157999999997,166.17986399999998,13.0,12.24,159,81.0,456.0
20,2020-08-06 12:07:36,21,-21.737199,166.179757,13.0,12.29,160,81.0,418.0
21,2020-08-06 12:07:37,22,-21.737239000000002,166.179628,13.0,12.31,160,81.0,418.0
22,2020-08-06 12:07:38,23,-21.737279,166.179521,13.0,12.33,161,83.0,481.0
23,2020-08-06 12:07:39,24,-21.737322,166.17941399999998,13.0,12.4,161,86.0,528.0
24,2020-08-06 12:07:40,25,-21.737372,166.179307,13.0,12.53,162,89.0,580.0
25,2020-08-06 12:07:41,26,-21.737420999999998,166.179199,13.0,12.69,162,92.0,617.0
26,2020-08-06 12:07:42,27,-21.737471,166.179092,13.0,12.83,163,96.0,628.0
27,2020-08-06 12:07:43,28,-21.737523,166.178974,13.0,12.98,163,96.0,628.0
28,2020-08-06 12:07:44,29,-21.737574,166.178856,13.0,13.11,164,92.0,617.0
29,2020-08-06 12:07:45,30,-21.737625,166.178749,13.0,13.24,164,92.0,617.0
30,2020-08-06 12:07:46,31,-21.737676999999998,166.178641,13.0,13.35,165,89.0,567.0
31,2020-08-06 12:07:47,32,-21.737728,166.17851299999998,13.0,13.41,165,89.0,569.0
